month,day,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal    ,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
9,12,72.5,53.04,55.04,78.48,82.2,79.94,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.46,53.04,55.04,78.61,82.14,79.84,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.46,53.04,55.04,78.46,82.13,79.82,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.45,53.04,55.04,78.52,82.12,79.83,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.38,53.04,55.04,78.65,82.1,79.77,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.29,53.04,55.04,78.36,82.05,79.72,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.19,53.04,55.04,78.46,81.94,79.58,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.08,53.04,55.04,78.23,81.89,79.53,1,0.5,0.1,1,0.1,1,0,1,1
9,12,71.99,53.04,55.04,78.02,81.85,79.51,1,0.5,0.1,1,0.1,1,0,1,1
9,12,71.96,53.04,55.04,78.14,81.82,79.5,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72,53.04,55.04,78.19,81.83,79.5,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.04,53.04,55.04,78.41,81.85,79.53,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.02,53.04,55.04,77.77,81.76,79.48,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.03,53.04,55.04,77.85,81.76,79.49,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.2,53.04,55.04,78.5,81.79,79.5,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.45,53.04,55.04,78.01,81.84,79.57,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.74,53.04,55.04,78.21,81.82,79.57,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.05,53.04,55.04,77.92,81.81,79.59,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.38,53.04,55.04,77.71,81.86,79.69,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.71,53.04,55.04,77.69,81.96,79.84,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.07,53.04,55.04,78.1,82.1,80,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.4,53.04,55.04,78.76,82.27,80.17,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.73,53.04,55.04,78.14,82.32,80.32,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.06,53.04,55.04,77.3,82.4,80.48,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.39,53.04,55.04,77.54,82.46,80.6,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.7,53.04,55.04,77.87,82.56,80.73,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.03,53.04,55.04,78.02,82.7,80.93,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.37,53.04,55.04,77.59,82.8,81.13,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.7,53.04,55.04,77.25,82.89,81.31,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.02,53.04,55.04,77.1,83,81.49,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.32,53.04,55.04,77.59,83.13,81.62,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.63,53.04,55.04,78.09,83.27,81.76,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.91,53.04,55.04,78.12,83.44,81.99,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.2,53.04,55.04,77.71,83.6,82.21,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.46,53.04,55.04,77.42,83.69,82.36,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.73,53.04,55.04,77.14,83.76,82.52,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79,53.04,55.04,77.7,83.91,82.68,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.25,53.04,55.04,77.52,84.07,82.89,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.5,53.04,55.04,77.61,84.2,83.06,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.75,53.04,55.04,77.75,84.31,83.18,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.99,53.04,55.04,77.85,84.42,83.31,1,0.5,0.1,1,0.1,1,0,1,1
9,12,80.22,53.04,55.04,77.66,84.55,83.51,1,0.5,0.1,1,0.1,1,0,1,1
9,12,80.38,53.04,55.04,78.12,84.67,83.67,1,0.5,0.1,1,0.1,1,0,1,1
9,12,80.38,53.04,55.04,77.53,84.73,83.78,1,0.5,0.1,1,0.1,1,0,1,1
9,12,80.21,53.04,55.04,78.01,84.82,83.87,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.94,53.04,55.04,77.93,84.88,83.91,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.64,53.04,55.04,78.69,84.97,83.95,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.33,53.04,55.04,77.99,84.93,83.92,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.05,53.04,55.04,78.43,84.95,83.84,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.78,53.04,55.04,78.9,84.97,83.85,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.53,53.04,55.04,78.87,84.98,83.82,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.26,53.04,55.04,78.89,84.92,83.72,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.01,53.04,55.04,78.1,84.84,83.65,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.77,53.04,55.04,78,84.74,83.55,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.55,53.04,55.04,78.44,84.64,83.41,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.33,53.04,55.04,78.31,84.57,83.31,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.12,53.04,55.04,78.12,84.45,83.19,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.9,53.04,55.04,77.13,84.35,83.13,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.7,53.04,55.04,77.78,84.28,83.02,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.51,53.04,55.04,77.94,84.2,82.94,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.32,53.04,55.04,77.94,84.21,82.87,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.14,53.04,55.04,78.65,84.22,82.82,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.97,53.04,55.04,78.34,84.12,82.72,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.79,53.04,55.04,77.89,84.05,82.63,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.62,53.04,55.04,78.12,83.99,82.53,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.46,53.04,55.04,77.88,83.9,82.46,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.31,53.04,55.04,77.6,83.78,82.34,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.17,53.04,55.04,78.19,83.75,82.28,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.03,53.04,55.04,78.52,83.69,82.15,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.88,53.04,55.04,77.71,83.6,82.06,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.72,53.04,55.04,77.46,83.52,81.99,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.6,53.04,55.04,77.93,83.48,81.93,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.48,53.04,55.04,77.97,83.42,81.85,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.34,53.04,55.04,78.07,83.38,81.78,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.21,53.04,55.04,78.22,83.31,81.68,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.08,53.04,55.04,77.5,83.25,81.63,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.96,53.04,55.04,77.27,83.15,81.55,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.86,53.04,55.04,77.02,83.06,81.47,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.84,53.04,55.04,77.36,83.06,81.44,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.85,53.04,55.04,77.63,83.01,81.36,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.83,53.04,55.04,77.73,82.99,81.38,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.75,53.04,55.04,76.86,82.96,81.38,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.68,53.04,55.04,76.44,82.86,81.33,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.61,53.04,55.04,77.09,82.81,81.22,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.62,53.04,55.04,77.74,82.79,81.14,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.7,53.04,55.04,77.1,82.81,81.17,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.82,53.04,55.04,77.96,82.79,81.09,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.95,53.04,55.04,77.27,82.8,81.13,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.1,53.04,55.04,77.01,82.81,81.18,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.31,53.04,55.04,77.99,82.87,81.21,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.58,53.04,55.04,77.46,82.87,81.2,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.89,53.04,55.04,77.67,82.9,81.23,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.23,53.04,55.04,77.67,82.94,81.3,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.56,53.04,55.04,77.62,83.03,81.43,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.92,53.04,55.04,77.33,83.12,81.58,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.24,53.04,55.04,77.48,83.18,81.72,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.57,53.04,55.04,76.46,83.23,81.86,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.9,53.04,55.04,77.12,83.33,82.03,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.21,53.04,55.04,76.94,83.39,82.18,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.52,53.04,55.04,75.79,83.43,82.36,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.82,53.04,55.04,76,83.54,82.58,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.12,53.04,55.04,75.73,83.63,82.69,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.42,53.04,55.04,76.42,83.71,82.81,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.7,53.04,55.04,75,83.77,83,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.98,53.04,55.04,75.65,83.87,83.16,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.25,53.04,55.04,74.77,83.92,83.32,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.5,53.04,55.04,75.13,84.01,83.5,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.76,53.04,55.04,74.86,84.11,83.64,1,0.5,0.1,1,0.1,1,0,1,1
9,12,80,53.04,55.04,75.46,84.25,83.75,1,0.5,0.1,1,0.1,1,0,1,1
9,12,80.19,53.04,55.04,75.47,84.37,83.9,1,0.5,0.1,1,0.1,1,0,1,1
9,12,80.19,53.04,55.04,75.41,84.45,84.06,1,0.5,0.1,1,0.1,1,0,1,1
9,12,80.03,53.04,55.04,74.19,84.46,84.17,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.77,53.04,55.04,75.09,84.47,84.21,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.51,53.04,55.04,74.9,84.47,84.2,1,0.5,0.1,1,0.1,1,0,1,1
9,12,79.22,53.04,55.04,74.24,84.41,84.13,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.95,53.04,55.04,74.77,84.37,84.09,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.71,53.04,55.04,75.09,84.36,84.07,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.46,53.04,55.04,74.59,84.33,84.02,1,0.5,0.1,1,0.1,1,0,1,1
9,12,78.21,53.04,55.04,73.96,84.26,83.95,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.97,53.04,55.04,74.42,84.15,83.82,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.75,53.04,55.04,74.53,84.13,83.74,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.54,53.04,55.04,75.01,84.09,83.66,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.33,53.04,55.04,74.75,84.04,83.6,1,0.5,0.1,1,0.1,1,0,1,1
9,12,77.14,53.04,55.04,75.11,83.99,83.49,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.94,53.04,55.04,74.52,83.87,83.39,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.73,53.04,55.04,73.44,83.71,83.32,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.55,53.04,55.04,73.33,83.59,83.21,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.37,53.04,55.04,73.54,83.53,83.15,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.19,53.04,55.04,74.36,83.51,83.09,1,0.5,0.1,1,0.1,1,0,1,1
9,12,76.03,53.04,55.04,74.57,83.45,82.99,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.87,53.04,55.04,73.91,83.37,82.89,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.7,53.04,55.04,73.42,83.27,82.8,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.53,53.04,55.04,73.74,83.18,82.79,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.37,53.04,55.04,72.4,83.05,82.71,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.19,53.04,55.04,71.78,82.89,82.63,1,0.5,0.1,1,0.1,1,0,1,1
9,12,75.03,53.04,55.04,72.91,82.81,82.54,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.85,53.04,55.04,72.74,82.74,82.39,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.67,53.04,55.04,72.58,82.64,82.26,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.5,53.04,55.04,72.38,82.56,82.17,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.34,53.04,55.04,72.22,82.48,82.07,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.18,53.04,55.04,72.32,82.41,81.99,1,0.5,0.1,1,0.1,1,0,1,1
9,12,74.01,53.04,55.04,71.47,82.31,81.97,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.84,53.04,55.04,71.66,82.19,81.88,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.68,53.04,55.04,71.69,82.09,81.76,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.5,53.04,55.04,71.37,81.99,81.66,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.32,53.04,55.04,72.36,81.9,81.54,1,0.5,0.1,1,0.1,1,0,1,1
9,12,73.16,53.04,55.04,71.93,81.85,81.47,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.98,53.04,55.04,71.85,81.79,81.41,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.82,53.04,55.04,71.62,81.7,81.34,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.7,53.04,55.04,70.86,81.58,81.23,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.72,53.04,55.04,71.02,81.49,81.14,1,0.5,0.1,1,0.1,1,0,1,1
9,12,72.92,53.04,55.04,71.28,81.41,81.06,1,0.5,0.27,0.83,0.25,1,0,1,1
9,12,73.17,53.04,55.04,70.5,80.56,81.04,1,0.5,1,0,0.9,1,0,1,1
9,12,73.45,53.04,55.04,70.71,78.63,81.03,1,0.5,1,0,0.9,1,0,1,1
9,12,74.02,53.04,55.04,69.93,75.11,81.07,1,0.5,1,0,0.9,1,0,1,1
9,12,74.78,53.04,55.04,69.52,72.65,81.12,1,0.5,1,0,0.9,1,0,1,1
9,12,75.42,53.04,55.04,69.54,71.68,81.2,1,0.5,1,0,0.9,1,0,1,1
9,12,75.93,53.04,55.04,69.77,71.47,81.28,1,0.5,1,0,0.9,1,0,1,1
9,12,76.41,53.04,55.04,70.17,71.63,81.36,1,0.5,1,0,0.9,1,0,1,1
9,12,76.79,53.04,55.04,70.14,71.39,81.48,1,0.5,1,0,0.9,1,0,1,1
9,12,77.14,53.04,55.04,69.61,71.31,81.64,1,0.5,1,0,0.9,1,0,1,1
9,12,77.48,53.04,55.04,70.26,71.37,81.78,1,0.5,1,0,0.9,1,0,1,1
9,12,77.75,53.04,55.04,69.91,71.13,81.9,1,0.5,1,0,0.9,1,0,1,1
9,12,78.04,53.04,55.04,69.46,70.91,82.02,1,0.5,1,0,0.9,1,0,1,1
9,12,78.3,53.04,55.04,69.03,70.77,82.13,1,0.5,1,0,0.9,1,0,1,1
9,12,78.56,53.04,55.04,70.04,71.16,82.26,1,0.5,1,0,0.9,1,0,1,1
9,12,78.79,53.04,55.04,70.2,70.83,82.35,1,0.5,1,0,0.9,1,0,1,1
9,12,78.99,53.04,55.04,68.54,70.39,82.45,1,0.5,1,0,0.9,1,0,1,1
9,12,79.18,53.04,55.04,68.17,70.42,82.55,1,0.5,1,0,0.9,1,0,1,1
9,12,79.38,53.04,55.04,69.78,70.48,82.65,1,0.5,1,0,0.9,1,0,1,1
9,12,79.56,53.04,55.04,68.81,70.6,82.75,1,0.5,1,0,0.9,1,0,1,1
9,12,79.73,53.04,55.04,69.12,70.27,82.86,1,0.5,1,0,0.9,1,0,1,1
9,12,79.89,53.04,55.04,68.23,70.34,82.93,1,0.5,1,0,0.9,1,0,1,1
9,12,80.05,53.04,55.04,69.25,70.41,82.99,1,0.5,1,0,0.9,1,0,1,1
9,12,80.2,53.04,55.04,69.3,70.64,83.07,1,0.5,1,0,0.9,1,0,1,1
9,12,80.34,53.04,55.04,69.72,70.45,83.15,1,0.5,1,0,0.9,1,0,1,1
9,12,80.39,53.04,55.04,67.85,70.15,83.23,1,0.5,1,0,0.9,1,0,1,1
9,12,80.25,53.04,55.04,69.07,70.39,83.29,1,0.5,1,0,0.9,1,0,1,1
9,12,79.99,53.04,55.04,69.26,70.49,83.34,1,0.5,1,0,0.9,1,0,1,1
9,12,79.67,53.04,55.04,69.35,70.45,83.37,1,0.5,1,0,0.9,1,0,1,1
9,12,79.34,53.04,55.04,68.72,70.13,83.41,1,0.5,1,0,0.9,1,0,1,1
9,12,79,53.04,55.04,67.55,69.58,83.44,1,0.5,1,0,0.9,1,0,1,1
9,12,78.65,53.04,55.04,67.03,69.22,83.44,1,0.5,1,0,0.9,1,0,1,1
9,12,78.32,53.04,55.04,67.12,69.04,83.42,1,0.5,1,0,0.9,1,0,1,1
9,12,78,53.04,55.04,67.5,69.31,83.38,1,0.5,1,0,0.9,1,0,1,1
9,12,77.71,53.04,55.04,68.54,69.55,83.34,1,0.5,1,0,0.9,1,0,1,1
9,12,77.41,53.04,55.04,68.18,69.52,83.28,1,0.5,1,0,0.9,1,0,1,1
9,12,77.09,53.04,55.04,67.99,69.51,83.23,1,0.5,1,0,0.9,1,0,1,1
9,12,76.8,53.04,55.04,68.22,69.51,83.17,1,0.5,1,0,0.9,1,0,1,1
9,12,76.49,53.04,55.04,67.73,69.53,83.1,1,0.5,1,0,0.9,1,0,1,1
9,12,76.23,53.04,55.04,68.41,69.64,83.02,1,0.5,1,0,0.9,1,0,1,1
9,12,76.12,53.04,55.04,68.6,70,82.93,1,0.5,1,0,0.9,1,0,1,1
9,12,76.21,53.04,55.04,69.44,70.16,82.84,1,0.5,1,0,0.9,1,0,1,1
9,12,76.38,53.04,55.04,68.37,69.87,82.79,1,0.5,1,0,0.9,1,0,1,1
9,12,76.59,53.04,55.04,68.46,69.92,82.73,1,0.5,1,0,0.9,1,0,1,1
9,12,76.83,53.04,55.04,68.8,69.89,82.68,1,0.5,1,0,0.9,1,0,1,1
9,12,77.03,53.04,55.04,68.1,69.73,82.64,1,0.5,1,0,0.9,1,0,1,1
9,12,77.25,53.04,55.04,68.75,70.06,82.57,1,0.5,1,0,0.9,1,0,1,1
9,12,77.44,53.04,55.04,69.01,69.8,82.55,1,0.5,1,0,0.9,1,0,1,1
9,12,77.61,53.04,55.04,67.12,69.4,82.53,1,0.5,1,0,0.9,1,0,1,1
9,12,77.83,53.04,55.04,67.67,69.45,82.53,1,0.5,1,0,0.9,1,0,1,1
9,12,78.08,53.04,55.04,68.77,70.03,82.53,1,0.5,1,0,0.9,1,0,1,1
9,12,78.36,53.04,55.04,70.4,70.63,82.52,1,0.5,1,0,0.9,1,0,1,1
9,12,78.59,53.04,55.04,69.76,70.67,82.55,1,0.5,1,0,0.9,1,0,1,1
9,12,78.77,53.04,55.04,69.25,70.51,82.61,1,0.5,1,0,0.9,1,0,1,1
9,12,78.95,53.04,55.04,69.24,70.49,82.64,1,0.5,1,0,0.9,1,0,1,1
9,12,79.12,53.04,55.04,69.2,70.57,82.66,1,0.5,1,0,0.9,1,0,1,1
9,12,79.31,53.04,55.04,70.11,70.95,82.71,1,0.5,1,0,0.9,1,0,1,1
9,12,79.52,53.04,55.04,70.71,71.23,82.79,1,0.5,1,0,0.9,1,0,1,1
9,12,79.71,53.04,55.04,70.27,71.31,82.85,1,0.5,1,0,0.9,1,0,1,1
9,12,79.88,53.04,55.04,70.81,71.55,82.89,1,0.5,1,0,0.9,1,0,1,1
9,12,80.03,53.04,55.04,70.71,71.57,82.96,1,0.5,1,0,0.9,1,0,1,1
9,12,80.17,53.04,55.04,70.74,71.37,83.02,1,0.5,1,0,0.9,1,0,1,1
9,12,80.29,53.04,55.04,69.88,71.36,83.07,1,0.5,1,0,0.9,1,0,1,1
9,12,80.4,53.04,55.04,69.99,70.98,83.1,1,0.5,1,0,0.9,1,0,1,1
9,12,80.51,53.04,55.04,69.39,70.94,83.15,1,0.5,1,0,0.9,1,0,1,1
9,12,80.61,53.04,55.04,69.83,70.99,83.22,1,0.5,1,0,0.9,1,0,1,1
9,12,80.71,53.04,55.04,69.95,71.1,83.29,1,0.5,1,0,0.9,1,0,1,1
9,12,80.82,53.04,55.04,70.18,71.16,83.33,1,0.5,1,0,0.9,1,0,1,1
9,12,80.92,53.04,55.04,70.07,71.22,83.36,1,0.5,1,0,0.9,1,0,1,1
9,12,81.01,53.04,55.04,70.34,71.33,83.42,1,0.5,1,0,0.9,1,0,1,1
9,12,81.09,53.04,55.04,70.1,71.23,83.45,1,0.5,1,0,0.9,1,0,1,1
9,12,81.17,53.04,55.04,69.8,71.13,83.5,1,0.5,1,0,0.9,1,0,1,1
9,12,81.25,53.04,55.04,70.2,71.36,83.52,1,0.5,1,0,0.9,1,0,1,1
9,12,81.32,53.04,55.04,70.29,71.06,83.58,1,0.5,1,0,0.9,1,0,1,1
9,12,81.37,53.04,55.04,69,70.79,83.62,1,0.5,1,0,0.9,1,0,1,1
9,12,81.42,53.04,55.04,69.31,70.58,83.65,1,0.5,1,0,0.9,1,0,1,1
9,12,81.47,53.04,55.04,68.74,70.32,83.7,1,0.5,1,0,0.9,1,0,1,1
9,12,81.51,53.04,55.04,68.65,70.14,83.72,1,0.5,1,0,0.9,1,0,1,1
9,12,81.53,53.04,55.04,67.89,69.74,83.75,1,0.5,1,0,0.9,1,0,1,1
9,12,81.57,53.04,55.04,67.51,69.64,83.8,1,0.5,1,0,0.9,1,0,1,1
9,12,81.62,53.04,55.04,68.6,69.87,83.83,1,0.5,1,0,0.9,1,0,1,1
9,12,81.67,53.04,55.04,68.49,69.92,83.86,1,0.5,1,0,0.9,1,0,1,1
9,12,81.7,53.04,55.04,68.23,69.82,83.88,1,0.5,1,0,0.9,1,0,1,1
9,12,81.73,53.04,55.04,68.15,69.72,83.91,1,0.5,1,0,0.9,1,0,1,1
9,12,81.77,53.04,55.04,68.16,69.88,83.94,1,0.5,1,0,0.9,1,0,1,1
9,12,81.8,53.04,55.04,68.67,69.65,83.96,1,0.5,1,0,0.9,1,0,1,1
9,12,81.82,53.04,55.04,66.91,69.27,83.98,1,0.5,1,0,0.9,1,0,1,1
9,12,81.83,53.04,55.04,67.41,69.29,83.99,1,0.5,1,0,0.9,1,0,1,1
9,12,81.86,53.04,55.04,67.96,69.21,84.01,1,0.5,1,0,0.9,1,0,1,1
9,12,81.88,53.04,55.04,67.23,69.13,84,1,0.5,1,0,0.9,1,0,1,1
9,12,81.88,53.04,55.04,67.55,69.04,84.02,1,0.5,1,0,0.9,1,0,1,1
9,12,81.91,53.04,55.04,67.26,69.22,84.03,1,0.5,1,0,0.9,1,0,1,1
9,12,81.94,53.04,55.04,68.15,69.39,84.01,1,0.5,1,0,0.9,1,0,1,1
9,12,81.96,53.04,55.04,67.79,69.44,84.02,1,0.5,1,0,0.9,1,0,1,1
9,12,81.97,53.04,55.04,67.99,69.39,84.02,1,0.5,1,0,0.9,1,0,1,1
9,12,81.99,53.04,55.04,67.56,69.13,84.02,1,0.5,1,0,0.9,1,0,1,1
9,12,81.99,53.04,55.04,66.65,68.8,84.04,1,0.5,1,0,0.9,1,0,1,1
9,12,81.99,53.04,55.04,66.52,68.78,84.05,1,0.5,1,0,0.9,1,0,1,1
9,12,82.02,53.04,55.04,67.35,68.79,84.07,1,0.5,1,0,0.9,1,0,1,1
9,12,82.04,53.04,55.04,66.95,68.75,84.1,1,0.5,1,0,0.9,1,0,1,1
9,12,82.04,53.04,55.04,66.72,68.6,84.1,1,0.5,1,0,0.9,1,0,1,1
9,12,82.04,53.04,55.04,66.94,68.5,84.1,1,0.5,1,0,0.9,1,0,1,1
9,12,82.04,53.04,55.04,66.5,68.51,84.13,1,0.5,1,0,0.9,1,0,1,1
9,12,82.06,53.04,55.04,66.83,68.51,84.15,1,0.5,1,0,0.9,1,0,1,1
9,12,82.06,53.04,55.04,66.47,68.46,84.14,1,0.5,1,0,0.9,1,0,1,1
9,12,82.06,53.04,55.04,66.86,68.44,84.15,1,0.5,1,0,0.9,1,0,1,1
9,12,82.05,53.04,55.04,66.07,68.33,84.14,1,0.5,1,0,0.9,1,0,1,1
9,12,82.05,53.04,55.04,66.53,68.25,84.13,1,0.5,1,0,0.9,1,0,1,1
9,12,82.07,53.04,55.04,66.02,68.16,84.14,1,0.5,1,0,0.9,1,0,1,1
9,12,82.07,53.04,55.04,66.56,68.26,84.14,1,0.5,1,0,0.9,1,0,1,1
9,12,82.08,53.04,55.04,66.81,68.46,84.13,1,0.5,1,0,0.9,1,0,1,1
9,12,82.12,53.04,55.04,67.17,68.56,84.13,1,0.5,1,0,0.9,1,0,1,1
9,12,82.12,53.04,55.04,67.01,68.48,84.12,1,0.5,1,0,0.9,1,0,1,1
9,12,82.12,53.04,55.04,66.66,68.37,84.1,1,0.5,1,0,0.9,1,0,1,1
9,12,82.11,53.04,55.04,66.17,68.15,84.1,1,0.5,1,0,0.9,1,0,1,1
9,12,82.1,53.04,55.04,65.86,68.06,84.1,1,0.5,1,0,0.9,1,0,1,1
9,12,82.1,53.04,55.04,65.99,67.95,84.1,1,0.5,1,0,0.9,1,0,1,1
9,12,82.1,53.04,55.04,66.09,68.02,84.09,1,0.5,1,0,0.9,1,0,1,1
